review_id,business_id,stars,user_local_stars,user_local_n,tourist_stars,t_n,business_stars,b_n,user_category_stars,user_cat_n,user_ambience_stars,user_ambience_n,user_good_for_stars,user_good_for_n,user_price_stars,user_price_n,business_city,user_id,user_city
NApfOOdiFQp-WUP03OmJmQ,9CLZ-Uwv3nmOlbbGCIhvrQ,3,4.18518518518519,27,4.18518518518519,176,2.82936507936508,252,3.79707301356934,19953,4.15384615384615,13,4.39542483660131,26,4.36363636363636,11,Las Vegas,fsLjBPIWeF3rpWa6lx_mSg,Phoenix
NaVkBvBYxNPhxFuZUtAYIw,yPibH0T8M3EbM550S9LSHQ,5,4.61702127659574,47,4.61702127659574,240,4.08005082592122,787,3.83723896725919,18922,5,2,2.328125,32,4.65384615384615,26,Charlotte,7G-n3IpqUDiBKD6t5unHkg,Phoenix
naVXmkykISrfd2MIlFK80w,rNahhyqDlouyDMHh57p3ug,5,3.70212765957447,47,3.70212765957447,394,3.44789762340037,547,3.8228969819746,12535,3,3,3.88529014844804,58,3,2,Las Vegas,Pef1PbO6MlDPcaw6KUfA7A,Phoenix
NB1i673ITOyZZPs-DiBrUg,YrIfgzLj0DPStJ1ESAS_Qg,3,4.04347826086957,23,4.04347826086957,553,4.09723461195361,1121,3.67421306653172,24287,4.06666666666667,15,4.07941176470588,27,3.83333333333333,12,Las Vegas,hLXeeKq7sdSznNs7W2LKEg,Phoenix
nB4AMTxpEfvQGcKEB5hcYQ,kFVapB4z_5VoOnYazF_ERA,5,4.5,12,4.5,105,3.92763157894737,304,3.82234603927166,25187,4.5,4,4.53571428571429,17,4.42857142857143,7,Phoenix,3E92lw47ngkwY_vVNtV8bA,Las Vegas
NbdkCrb8LyNVXPbRE7vFhA,8buIr1zBCO7OEcAQSZko7w,4,4.21428571428571,14,4.21428571428571,717,4.27792436235708,1137,3.85573670052332,1624,4,3,4.25324675324675,18,4.33333333333333,9,Las Vegas,TLj3XaclA7V4ldJ5yNP-9Q,Phoenix
nbfhw_jhRbhHg7MKGLLIag,HrSowDDXw71VD_d-4g7I5g,5,3.87692307692308,65,3.87692307692308,39,3.2057761732852,277,3.78912946479826,20534,4.14285714285714,7,3.96111111111111,93,3.85365853658537,41,Phoenix,4xbZHfOwcI3h0pMkgZdpTg,Las Vegas
nBIINd-q1WcyXtNvzGJxXA,z67yrh03lRSANrpPsRcTfw,5,3.74452554744526,137,3.74452554744526,109,4.10096153846154,416,3.82181226926865,12652,3.80232558139535,86,3.96657196969697,193,4.05263157894737,57,Las Vegas,F5NvOP5YeKetvkYo1W4t3A,Phoenix
nBoZNRBwF3rMzVd4IOYPLg,N50HceZf1595UtU867u4uQ,5,3.375,24,3.375,532,3.74393530997305,742,3.88138493114221,977,3.8,5,3.55769230769231,31,4,2,Las Vegas,cEIeuU0-4fX0Y4qCUW3PwQ,Phoenix
NBpCPzjUxOV_MpM9kMbxVw,HS2mBnsyFqlXrePt8AAWJQ,3,3.42857142857143,21,3.42857142857143,14,2.42105263157895,19,3.96036585500734,1776,3.42857142857143,0,3.05952380952381,17,3.71428571428571,7,Montreal,oxCjisxtPGa5wm4vLtqY3g,Phoenix
nBWmHS58HA4QzJ7xBeDvlQ,Q_Rwcv9APBLggk2KAsBEvg,4,2.65384615384615,26,2.65384615384615,561,3.87241379310345,870,3.73885968494719,29208,3,8,2.58771929824561,22,2.85714285714286,14,Las Vegas,h4knhUbSSxwLs7XtEE_pbw,Phoenix
NByy52hvAHgB_p-uJkfiEw,3l72FflaaeI0tWEAWN3-gQ,4,4,92,4,28,3.6594982078853,279,3.65925480380758,15329,4,56,3.96058768656716,99,3.91304347826087,23,Phoenix,ndTSxAa_Guy7Oz_tg3VmQA,Las Vegas
Nc6cl4a2Iao5d_9vRwYvzA,n_QAA70NrnGIsGjog3HF_Q,3,3.13636363636364,22,3.13636363636364,241,3.68421052631579,342,3.80736113049179,18768,4,2,3.66483516483517,27,5,1,Las Vegas,xBfzrzySwmogGGbNoTHAgg,Phoenix
Nc76MbO3Ouz4_qcJfUcNJA,QbmcCE_cLq4WO8ZMKImaLw,4,3.66315789473684,95,3.66315789473684,1928,3.875,2600,3.79607907670085,32855,3.83783783783784,37,4.13968253968254,55,3.77142857142857,35,Las Vegas,sgkRdA1a1Vymdp83Qbikig,Madison
NcawrDvFkkWHszr9OYyrOw,2e2e7WgqU1BnpxmQL5jbfw,4,3,11,3,3094,4.28699551569507,3791,3.82744293524137,10017,3.14285714285714,7,3.44285714285714,12,3.6,5,Las Vegas,TEoY60poY_5k82q_w9zt5A,Phoenix
nCdSAT3ntirtKAQhIhm9ag,dOo_jUaYeHC4b6bgOytinw,4,3.09803921568627,51,3.09803921568627,12,4.13333333333333,45,3.8244139242044,16949,2.33333333333333,3,3.21485411140584,68,3.75,4,Madison,7u3eL3IodZLq4a1ORGJmrQ,Phoenix
Nch6U20pexq3Ok6t7aQ-WA,vKSRdX3g9kw3Xakw9FsyMQ,4,3.78125,64,3.78125,68,3.62637362637363,91,3.81533085767378,25911,4,25,4.36363636363636,53,3.97142857142857,35,Las Vegas,kWIyJklrVAxWQ9mi_X5ntg,Phoenix
nChMPxOJ5Fu73iaE3lctgg,lTvW5TcIVIVNmE4_LYQ4eA,5,3.4,10,3.4,21,4.42245989304813,187,3.83398511077549,21050,3.33333333333333,3,2.22222222222222,7,4,4,Las Vegas,o959bSCJ_NzD6skRIeFXnA,Phoenix
ncmOd4NCqoiWuJu8q6ucvg,ZHDf8TUICsB2peQ9AmXeFw,4,3.47619047619048,21,3.47619047619048,190,4.00137931034483,725,3.81676598881631,3914,3.54545454545455,11,3.65384615384615,16,3.55555555555556,9,Las Vegas,kASDrzMXITaZdYoLRekVFw,Phoenix
nCoHwqlvF-TI46h9miMz6Q,j2KCZNlWnu-L4j0yJ3zAHA,2,3.39795918367347,98,3.39795918367347,287,2.23589743589744,390,3.53830174023291,21146,3.59090909090909,44,3.49342105263158,80,3.46666666666667,60,Las Vegas,4UUIpbOTPmu43wuC2aSGkg,Phoenix
NCrSq8FC5QJsBA33Noh56g,aGbjLWzcrnEx2ZmMCFm3EA,4,3.54098360655738,61,3.54098360655738,2163,3.90715372907154,3285,3.63462667895419,8882,3.28571428571429,7,3.80952380952381,58,3.67857142857143,28,Las Vegas,maUtMEgvC87VZvoUMbmDLQ,Phoenix
nCTQ6lVnzT-KuPMeqyuejA,_oBxfuBd2qDEWaYsdvP_dg,4,3.62080536912752,298,3.62080536912752,25,3.38834951456311,103,3.79249433017561,21802,3.83177570093458,107,3.80345308685037,169,3.83870967741935,93,Phoenix,VhI6xyylcAxi0wOy2HOX3w,Charlotte
nd1GquETT8-A05EqrJg7Kw,TZgbUbApLjWWES9Y7ONtNQ,4,2.75,4,2.75,105,2.98089171974522,157,3.63462667895419,8882,2,1,2,2,2,1,Charlotte,2Nbgxo0cZGciV1lVZFsafA,Phoenix
Nd2BbTxe0CZJG7tRL3IQjQ,NVunai1t_GXQCAdDzFWJkQ,3,3.57954545454545,88,3.57954545454545,269,3.55831265508685,403,3.67118442423759,31434,3.375,16,3.61756756756757,109,4.6,5,Las Vegas,jE5xVugujSaskAoh2DRx3Q,Phoenix
nD3bo8Xh41_uC97vGsJxAw,_zrSQdISpB_qry9tb098rw,4,3.49275362318841,69,3.49275362318841,323,3.59266802443992,491,3.8228969819746,12535,5,1,3.67543859649123,55,3.49275362318841,0,Las Vegas,4uw7hCPC3owbFuhAkyxrAw,Phoenix
ND59ZXWR-xBVBFZltfeZcQ,ghnQrKVEjiWZ3UE1XDzJUQ,1,3.72093023255814,43,3.72093023255814,188,3.77884615384615,312,3.82181226926865,12652,3.94736842105263,19,4.078125,48,4.09090909090909,22,Las Vegas,46NlTvM9PvSCtXurjpNvjQ,Phoenix
Nd8tBUOf4V_eA4GwETnbCw,Lq6CDJ2yHmMs4N7jscQhHQ,4,3.52941176470588,17,3.52941176470588,287,3.4158215010142,493,3.74486018805797,14384,3.52941176470588,0,3.07857142857143,17,3.44444444444444,9,Las Vegas,biJthkrOfrzLqgsznLy10A,Phoenix
NdChzk7R8Vg3NXyOtBijAQ,rNahhyqDlouyDMHh57p3ug,2,3.04,25,3.04,394,3.44789762340037,547,3.8228969819746,12535,3.04,0,3.1,28,3.04,0,Las Vegas,DOJbGtr2vWTKSSl91xpsag,Phoenix
NdEDGGRGfotq0LHOKaoiWw,wetCkf15H70FMjYwQ6s7Sg,1,3.6875,16,3.6875,1,3.95454545454545,22,3.82181226926865,12652,3.9,10,4.13095238095238,26,3.92857142857143,14,Las Vegas,502HUL3Fc3dFW17HWaHXlQ,Phoenix
ndjdxhPOgH2_Y5-gBFkQ4A,JokKtdXU7zXHcr20Lrk29A,5,3.87692307692308,65,3.87692307692308,341,4.31966527196653,1195,3.69902272610542,72350,3.76744186046512,43,3.94166666666667,78,3.85365853658537,41,Phoenix,4xbZHfOwcI3h0pMkgZdpTg,Las Vegas
nDKCsYFMRUcdrv_5-vZctg,YNQgak-ZLtYJQxlDwN-qIg,2,3.60869565217391,46,3.60869565217391,2338,3.67468581687612,2785,3.41433734466583,2554,3.73913043478261,23,3.73373015873016,67,3.5,4,Las Vegas,aQQn3GztQ_gTb0QOEnxyCg,Phoenix
ndpaVdjNTpDT4aD8MiSEkA,UYMGp9dk8ljgvum5xOSz0g,1,4,18,4,3,2.2,5,3.76108395864491,6456,4,0,2.06666666666667,8,2,3,Pittsburgh,3ppZ7lv-KnUBpO_73pdXTA,Charlotte
ndrwDaYQ3yZDGswk1cn83g,c2_iUhnFqctffbBCSVMEbQ,5,3.9,20,3.9,2,3.6,45,3.82181226926865,12652,4.1,10,3.7,22,4,3,Phoenix,aFh79e55bjxj5XD5vkob8Q,Las Vegas
NDUAjHQ9fVJzkXxmqLOo9Q,SFhCBEwULQAfEtd8hPdbyQ,1,4.61538461538461,13,4.61538461538461,2,4.27272727272727,77,3.81676598881631,3914,4.5,10,4.37272727272727,16,4.44444444444444,9,Phoenix,ED9rQSS5nO505Ucz2A8gKg,Las Vegas
NE0KRfdoWnnUCfYxeXevRg,yJDSMugu_Pom3pJE8MRrJA,1,4.09090909090909,11,4.09090909090909,492,2.98055555555556,720,3.64576949351135,61912,4,8,3.92857142857143,10,3.8,5,Las Vegas,zoHllVEvU91xYbTWMMIT0Q,Phoenix
Ne1xCfkWWhSZtdKI_qh0aQ,sJ9omljhmwCOtwYEQ-kbnA,5,3.53648068669528,233,3.53648068669528,34,3.74829931972789,147,3.82181226926865,12652,3.66666666666667,102,3.55167895167895,166,3.67105263157895,76,Las Vegas,UCQNrwN4_hHHTWYa8cqe_Q,Phoenix
Ne2--y2lUIJuQ74f_cyhAw,Az85N0Z4OKxOAzGdigi1nA,2,3.9,20,3.9,244,3.83695652173913,460,3.71564575808754,32312,4,3,2,10,3.6,5,Las Vegas,4iaMHFOoA5kfH8ZDqya3UQ,Montreal
Ne9VuQ2sM-fgaZXw1VoNgg,r9I-6Je0ZtPuPtX7M4CRVw,5,3.75,8,3.75,54,4.4620253164557,158,3.82862765480036,34106,5,1,4.08333333333333,9,3.75,0,Charlotte,Z8mmoZd8nAkG9ftmQQbw8A,Phoenix
nEa7zNwlYSJQKQROILEwAA,nrnnVdMNJHn8H1FtcKeybg,3,3.47368421052632,19,3.47368421052632,94,3.40993788819876,161,3.57453523677094,68056,3.66666666666667,9,3.53529411764706,22,3.58333333333333,12,Las Vegas,QsaF7ao-kMpvF_Out81DwA,Phoenix
nEe_JX3ClnI1HtstvhVYQA,mDdqifuTrfXAOfxiLMGu5Q,4,3.41389290882779,691,3.41389290882779,1156,4.11111111111111,1935,3.74662687374739,6191,3.4,5,3.47329318515759,804,3.5,2,Las Vegas,3gIfcQq5KxAegwCPXc83cQ,Phoenix
neen-mk0EJRhHzmP2SLVzw,TuarWzZ4ITf3H7vkPrz-Kw,4,3.72,150,3.72,123,3.41452991452991,234,3.73955750216207,6706,4,1,3.81762295081967,161,4.4,5,Las Vegas,7GC9fVWKa4a1ZmBGLH6Uww,Phoenix
nEGjszrB6oKxeT5ILm1u0w,1fq7wZgwjG528cDpunvFZQ,2,4,10,4,1,3.6,5,3.80902033879222,32605,4,0,4,4,3.5,2,Las Vegas,2UPPp-p0Yk7l56o75ZCIBg,Phoenix
NeKiJndXk_XjnTZxk7fADQ,gGeVLZ9j_wAYKbaqgnKSJA,1,2.875,8,2.875,689,3.64022988505747,870,3.66256185107021,53493,5,1,1.97777777777778,8,2.875,0,Las Vegas,p9Loz-u7f-d8twFmhTD3oQ,Phoenix
nEMvchBGy1vYCSKuZ7U6kw,EZj6TccVNlvYLSEI6dbyeQ,2,3.83695652173913,184,3.83695652173913,40,3.09259259259259,54,3.59038491275737,59888,3.83050847457627,59,3.8378239575113,184,3.68571428571429,70,Las Vegas,kWkgwRxqWD-h260dMTkHUA,Pittsburgh
neXJrRtYDRvqq_JDYW-3EQ,TuarWzZ4ITf3H7vkPrz-Kw,3,3.93137254901961,102,3.93137254901961,123,3.41452991452991,234,3.73955750216207,6706,3.93137254901961,0,3.99003623188406,118,4.08333333333333,12,Las Vegas,ZcEstCa4fDhNXrkZ8_Gh0Q,Charlotte
nf_qXa1H0eyqNkLasNj27A,msn1dd2YDQgBWrlx_hQYgA,1,3.92307692307692,13,3.92307692307692,146,3.26851851851852,216,3.79607907670085,32855,4.33333333333333,3,3.70833333333333,15,3.57142857142857,7,Las Vegas,VQClej7j56XQO2sBf4qPWw,Phoenix
NF0lz2khXyJ-g611e8dd5Q,N8cJk5s9yW3fLeJyHQeRAA,5,4.09090909090909,11,4.09090909090909,63,4.41875,480,3.6081999191429,5435,4.33333333333333,6,4.58928571428571,11,5,1,Las Vegas,aaSJX3xMUPYT7UJOxhsdJw,Phoenix
nF0y5HkwaVZtM2we0YLF6w,8ktREOIxt3kRdJpJK7jpfA,3,4.46875,32,4.46875,59,4.74798927613941,373,3.65925480380758,15329,4.41666666666667,24,4.40873015873016,46,4.46666666666667,15,Phoenix,TZGM7ukWzgLkxOBzBTZIOQ,Las Vegas
Nf8xxYp4QBvIecnzXjvc8A,jeuOVN5ZMX-2kwe51SYf1g,4,3.875,16,3.875,20,3.33333333333333,30,3.65925480380758,15329,3.83333333333333,6,3.85714285714286,10,3.6,5,Las Vegas,8khFZf-u8BFVkNWH4wN94g,Phoenix
NFer9m0AJboJacBDMv3jMA,_6gbnNRPIc-iM_0cBLPX1A,4,3.60714285714286,28,3.60714285714286,339,3.9434628975265,566,3.86336830482179,2327,4.25,4,3.44040404040404,42,4.33333333333333,3,Las Vegas,Nt77Zlby0TH1Cw0E6aDVwA,Phoenix
nFNwp9I0ImwIXpbzHZOkcA,t2xSPRbFenItqGNzgEMWcw,4,4.26315789473684,19,4.26315789473684,4,3.05263157894737,19,3.55519714378778,9525,4.35714285714286,14,4.34065934065934,27,4.66666666666667,6,Charlotte,5B26MegOXxpbh-btjVYeJw,Las Vegas
NfphkxcWxcaV38qyMdn1iQ,Cota2ttLUjoKhFU6ukYqSA,3,3.92105263157895,38,3.92105263157895,10,3.5,68,3.62412886943015,7225,3.96666666666667,30,3.9281045751634,52,4.05263157894737,19,Phoenix,-e05nnRNiUF_72rHS52Swg,Las Vegas
NFr1SKiYBpuoKVLwm3ijgA,Rn8GV6dDHjtuz3a9ezRGQQ,5,3.24038461538462,104,3.24038461538462,8,4.03921568627451,51,3.75092461916322,17891,3.42857142857143,14,3.3187134502924,28,3.5,2,Las Vegas,WsycMES2F1OZJatnO9JMzQ,Montreal
nFrJFmTXodf5Vw0O0w_yeg,ETnU0pf3aFuZfpHEHWyd4A,1,3.30882352941176,68,3.30882352941176,49,2.63529411764706,85,3.69178191796942,41253,1.54411764705882,34,3.1687091503268,115,3.11627906976744,43,Las Vegas,jvwnIG5wEjdOsqkYJgN29A,Phoenix
NfU1-y-PhpNy6leyMRgXxQ,U8pLRrR-17w74U5cWLDWmA,5,5,7,5,101,3.97633136094675,169,3.74662687374739,6191,5,0,5,9,5,0,Las Vegas,kIddeMFsvL-iiBnjZXObKA,Phoenix
NFvW_ZIllAjCghnTInirMw,0jLy2J-6omAKhBDzrNHj9g,5,4.4051724137931,116,4.4051724137931,26,1.70588235294118,34,3.65925480380758,15329,4.4051724137931,0,4.56756756756757,37,4.37837837837838,74,Las Vegas,F6QsMoJdvtohlbnST-fDyQ,Phoenix
nFWxKCwevM66JlvnDog0aw,tcxNX3YiHNbaobEpPFyOtA,5,4.27272727272727,33,4.27272727272727,7,2.90909090909091,44,3.78678090543876,6233,4.15,20,4.32407407407407,31,4.5,2,Phoenix,f0vmbwwXEZiARCwfJMqwHA,Las Vegas
Ng_Dc1f6i-BavN5n10vtww,xheJf3qJLLf4-Ck8ay3GFg,3,3.36111111111111,72,3.36111111111111,412,3.14831804281346,654,3.63852611537712,64255,3.61111111111111,36,3.26086956521739,50,3.37142857142857,35,Las Vegas,YPk47NcyWSkk-541OxyzMQ,Phoenix
ng0NryzHnVZ9I7wmcJriHg,77SnW9r7HesUvXQR0bgiLg,3,3,8,3,24,2.74121405750799,313,3.82599516908213,756,3,1,3,2,3,1,Phoenix,cFKLn3xLn2tnZdMxMVVg7A,Montreal
NG5HfBhguUqpeP_xnhKs7A,DiHBDaU03zG3ImKp_XodyQ,4,3.5,10,3.5,13,3.70588235294118,34,3.78381243644889,14653,3.25,4,2.98148148148148,12,4,1,Pittsburgh,SWkIMFAcK44FLGO0upgSWQ,Las Vegas
NG8nVaEbKuP8UibHzUakig,0xSf8B4DBEk8ecV7YYXVUw,5,3.5,12,3.5,145,3.72384937238494,239,3.78678090543876,6233,3,5,3.21428571428571,10,3.66666666666667,6,Las Vegas,VtE8glT7ge7KtGuh-4OWng,Phoenix
NG9na3qFzsEFiTOsZW-EUw,Xy54RutATsomOfsDVR-m_Q,4,3.35,20,3.35,112,4.06666666666667,180,3.77506265059914,19093,3,1,3.00714285714286,19,3.35,0,Las Vegas,ysg-bL8JKUcnJ1ks5RB2pQ,Phoenix
NgRUM6HrsxCqEOffKm5ZxA,1ldDbggHHgPlj3k0SpBTKQ,1,3.41176470588235,34,3.41176470588235,162,1.94407894736842,304,3.6659957402271,11221,3.36,25,3.3863711001642,58,3.45454545454545,22,Las Vegas,Ek_t82OUnerdlO0D-GVcxA,Phoenix
NgW0nLdzUpb_STnkKd-0YA,YNQgak-ZLtYJQxlDwN-qIg,5,3.3265306122449,49,3.3265306122449,2338,3.67468581687612,2785,3.41433734466583,2554,3.31818181818182,22,3.25396825396825,69,3.75,4,Las Vegas,68cAcBB9MeZD9G-jWIi6Uw,Phoenix
NH2C8nAnKNaJBpdEc3DazQ,EUmfOpiQxJ5yaEMypI30gQ,4,4.30769230769231,26,4.30769230769231,49,3.94035087719298,570,3.65925480380758,15329,4.5,12,4.11363636363636,37,4.14285714285714,14,Las Vegas,o28wP2ypjf84sABZHNypBA,Phoenix
nh3gc91L3ktFwFRPAdqpMw,5vQr22h6RJm6-5zz9MLUtw,4,4.35714285714286,28,4.35714285714286,76,4.01807228915663,166,3.84082995361793,5318,4.46666666666667,15,4.3,10,4.125,8,Las Vegas,a8gpBi7biN9VAoJwKgl3Xw,Phoenix
Nh6-GrDLI7qRyl8kdBoZoQ,BW1JCE3Qj4uIokg7kLUL7w,5,3.58823529411765,136,3.58823529411765,683,3.89601769911504,904,3.69039992993647,66536,3.44285714285714,70,3.66872710622711,173,3.65625,96,Las Vegas,hn_DclKLzdxABRGGAuqKgg,Phoenix
nHaKJ46r6JIiJIb7AkVYmw,uiadM74nDbEPGeGQFghK0g,4,3.24324324324324,37,3.24324324324324,307,4.0045045045045,444,3.8228969819746,12535,3.2,25,3.30092592592593,39,3.05,20,Las Vegas,r2x_cvgM5hNwXj8pbbDV6A,Phoenix
NHg3nTKtsdXUJ1gpNNlTiQ,ZP6qFq7LUh6Tr7WHPoOW6g,5,4.5,10,4.5,370,4.18563432835821,1072,3.79607907670085,32855,4.5,0,3.26666666666667,8,4.75,4,Las Vegas,EAQayIoFe2lHCT9bGnaQWg,Phoenix
nhGXxWiJEYOK5eGZEGBZWQ,Hb6n-TyLhEDdCyPyH3E3oQ,3,3,11,3,109,3.2015503875969,258,3.75853536200864,1251,3.14285714285714,7,1.87301587301587,10,2.8,5,Las Vegas,TEoY60poY_5k82q_w9zt5A,Phoenix
nHm814jDrUG_kQlM0vNy_w,SsTxjxo8qvqBMvan1rzNzg,3,3.71653543307087,127,3.71653543307087,963,3.95778364116095,1516,3.66902846654611,79175,3.6551724137931,58,3.45,117,3.71621621621622,74,Las Vegas,f1-pIw_p0ifzu03TXjPRiw,Phoenix
NhNcEZpwhKMsIY34mvxnHw,FzeYyIca3Bw8mS4MeUUAGw,4,3.64583333333333,96,3.64583333333333,96,3.17557251908397,131,3.86906598840183,7353,3.6875,16,4.25,4,3.41666666666667,24,Las Vegas,mUNMXyz5b0CBBrDvXnkoRg,Madison
nHnXa-62ya1RXvjIclKR8A,GHSgzzzSpapvYke8MX3blg,5,3.57142857142857,7,3.57142857142857,65,4.17191977077364,349,3.81676598881631,3914,3.33333333333333,3,3,4,3.33333333333333,3,Las Vegas,2u7v4hKWKv5hzXAGNH-IgA,Phoenix
NHr0pUeGQ_K40xKxzXiLPg,_FBnbgbEwaZshbuoUoSBfA,5,3.76679841897233,253,3.76679841897233,162,3.55379746835443,316,3.79607907670085,32855,3.47826086956522,23,3.95882352941176,222,3.66666666666667,21,Las Vegas,iwUN95LIaEr75TZE_JC6bg,Phoenix
nhXbQTZimNYnaXlW-BBblA,qVN-P0aov4z5oknS12Cq1g,3,3.7,100,3.7,7,3.08620689655172,58,3.60425343724692,13764,3.61904761904762,42,3.68185618729097,75,3.59259259259259,27,Phoenix,bhZ13wN_5lQrKX278AP_aw,Pittsburgh
nHYGSgw1elusL5IkPf3e0g,yZwWJQmisOgR5r1hMaTGyg,3,3.36,25,3.36,21,4,68,3.67063353513487,56739,5,1,3.80808080808081,20,4,7,Madison,Ie9LBe0l2VhDc0ClKDGiig,Charlotte
NicNd86YfIH08kyA9QAINQ,X453V4J1EayCam-DU9d4LQ,5,3.60714285714286,28,3.60714285714286,104,3.96984924623116,199,3.79607907670085,32855,3.78947368421053,19,1.80434782608696,23,3.47058823529412,17,Las Vegas,1gY1N3pkxTzh7kK4BxANyw,Phoenix
nIQKu9YUOe14P73g3KQ32w,_KvGddVMM3d2f7NEa_eOtA,3,4.07692307692308,13,4.07692307692308,94,3.12582781456954,151,3.69261775771038,56600,4,11,4.1,16,4.66666666666667,3,Pittsburgh,v-qoaJUlB6RFoy2Whkq4zA,Phoenix
nIRIM32pzxrxNN0_fXIEgg,IRYj1b1-mlXqABVsl9SoqQ,5,3.2,5,3.2,637,4.30197554092192,1063,3.65925480380758,15329,2,2,2.375,5,5,1,Las Vegas,oNCsXA5cGGYbt7eTpMWhsQ,Charlotte
NIw7mNV_TVbuurRJiATIpA,IRYj1b1-mlXqABVsl9SoqQ,5,3.94152046783626,171,3.94152046783626,637,4.30197554092192,1063,3.65925480380758,15329,3.83720930232558,86,3.80208333333333,134,3.7,30,Las Vegas,Pv7DGHzZ-uqIUdOsqPpsVg,Phoenix
NiWZ_gv4S0N9TnM8lGqCwA,byhwHi0lhYdyY5kSpuqoaQ,4,3.78947368421053,19,3.78947368421053,39,3.64615384615385,195,3.80028827583392,20116,4,4,3.91666666666667,32,3.83333333333333,12,Phoenix,qvwHgfU0TwVJFx2KvaRXRA,Las Vegas
NiZ_ks7ii3w5Xh7wuvHTEA,ACuPUjWLfhaJ9KDNVQun5A,5,4.53846153846154,13,4.53846153846154,15,3.49006622516556,151,3.71156141892968,21562,4.33333333333333,6,4.06666666666667,14,3.33333333333333,3,Las Vegas,4JPojjaxeeNvNj4jxisMZA,Phoenix
Nj2YDLIr84qljnFhRFul9A,P66sz7bv4Kf0hpv99EJRkg,3,2.69230769230769,13,2.69230769230769,22,3.47457627118644,59,3.64384440723614,51546,3,6,2.83333333333333,10,3.5,2,Madison,8tnlkhMohEPBz2_340_DFQ,Charlotte
NJajYoutFR-RHT-B1P5jFA,QhwkFogGQA-Ar176Ul5PUQ,3,3.825,40,3.825,690,3.90243902439024,1066,3.72573443639194,28835,3.825,0,3.94117647058824,20,3.69230769230769,13,Las Vegas,kw8py3MrNYdCyWrNvL5M6Q,Phoenix
nJflCa_iS6CLXqDdAuOY2g,fkVBloMEFJG2HTgeCxeNDg,5,3.7,30,3.7,183,4.09121621621622,592,3.68824733704152,31703,3.33333333333333,9,1.63636363636364,11,3.27272727272727,11,Las Vegas,on8ExhRskWW3zbSnfpCxvw,Montreal
NJhzPUKTnfDBJNWl5oYqyw,msn1dd2YDQgBWrlx_hQYgA,5,4.2,10,4.2,146,3.26851851851852,216,3.79607907670085,32855,4,4,2.5,5,3,2,Las Vegas,A8Otn9AxypkoEVQnC7k0Bw,Phoenix
nJnqRz-uBEudle4937Y0pw,uyEUL3Oskfa1fOYCksyM8A,3,4.375,16,4.375,249,3.08398950131234,381,3.79707301356934,19953,4.33333333333333,12,4.26190476190476,20,4.36363636363636,11,Las Vegas,aRFzf3hOKwgyQ5MtsJg-fQ,Phoenix
nJoqkghWGJiOWH4AddCo3w,6-rJjW6ITl5o_FliiNgZRA,5,3.33333333333333,42,3.33333333333333,51,3.74803149606299,127,3.82234603927166,25187,3.35,20,3.13692307692308,38,3.22222222222222,18,Pittsburgh,x64wENtrpxU9IZ_-pk4AIA,Charlotte
NJSbQhRKPbO7BO_893frqw,WcfPijF960O8DtSqoLIbcw,2,3.64705882352941,17,3.64705882352941,24,2.23188405797101,69,3.58988407645175,72021,4.33333333333333,6,3.57142857142857,14,4,5,Pittsburgh,M7dQtu04OsFQRQLZqlJlxw,Montreal
NjtmZqqMpt9cR0teFPPFew,J3A5V0Hl07o_KQSI2hHf_g,4,3.57142857142857,14,3.57142857142857,154,4.14240506329114,316,3.79500101757136,12902,4.14285714285714,7,5,1,4.33333333333333,3,Madison,xUu9gORsM_AEWJjiEN4fHg,Urbana-Champaign
nJtouRgBW63J73PnOCidFQ,kpdLm43TItSM2415L_V1FQ,5,4.03846153846154,26,4.03846153846154,13,3.40909090909091,44,3.8228969819746,12535,4.03846153846154,0,4.07142857142857,22,4,10,Las Vegas,DhLAQcBvOwJwDC1FHuUifw,Phoenix
NJTWA6uWiEivfSIWqEpqjw,uiadM74nDbEPGeGQFghK0g,5,3.89189189189189,37,3.89189189189189,307,4.0045045045045,444,3.8228969819746,12535,4,15,3.75,34,3.73333333333333,15,Las Vegas,CZ2c7VGCAFYuJdhwsqRChQ,Phoenix
NjU76WnxRWUoHINM2kSugw,rP76z9iDOFczywAiee-l7A,3,3.62162162162162,37,3.62162162162162,302,3.88780487804878,410,3.63740814337889,67013,3.66666666666667,3,3.44666666666667,40,3.33333333333333,3,Las Vegas,TyIJUHF_psqpjkL7OerTHQ,Charlotte
njyTFaW3gsqaronxG9HYjw,_gzo4jScQtavLCHzJo905Q,5,4.20833333333333,24,4.20833333333333,72,3.63745019920319,251,3.68824733704152,31703,4.22222222222222,18,4.28125,20,4,5,Charlotte,oXSxJffJsLwVUTz20BIzOw,Las Vegas
nk-r572XEklJ0_AFsQhPrA,_tS0YfyPDxOXxrN4Kl2_HQ,4,4.08333333333333,12,4.08333333333333,329,3.558352402746,437,3.81668600818202,13179,4.08333333333333,0,4.35,16,4.375,8,Las Vegas,LdhzSy-o1sxClmFWm7Ht_Q,Phoenix
nKBkjWVmUpgwQaqI9GyXUA,K7xm1AAdThx3txHkoWVyCQ,3,3.59259259259259,27,3.59259259259259,38,3.60689655172414,145,3.86594125254692,4877,3.38461538461538,13,3.20588235294118,22,3.53846153846154,13,Pittsburgh,4Lf2eJ-PcXNJdukeI5gjjw,Las Vegas
